# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403637152.888319015502930,0.00196,0.00013,0.00135,0.00240,0.00134,0.00109,0.00828
1403637152.938318967819214,0.00242,0.00014,0.00004,0.00273,0.00000,0.00135,0.00668
1403637152.988318920135498,0.00254,0.00014,0.00019,0.00259,0.00042,0.00108,0.00696
1403637153.038319110870361,0.00212,0.00013,0.00017,0.00259,0.00022,0.00109,0.00631
1403637153.088319063186646,0.00217,0.00012,0.00024,0.00228,0.00144,0.00107,0.00732
1403637153.138319015502930,0.00203,0.00013,0.00029,0.00224,0.00015,0.00117,0.00601
1403637153.188318967819214,0.00198,0.00013,0.00021,0.00220,0.00043,0.00114,0.00610
1403637153.238318920135498,0.00197,0.00012,0.00010,0.00210,0.00045,0.00108,0.00582
1403637153.288319110870361,0.00196,0.00012,0.00067,0.00229,0.00032,0.00108,0.00645
1403637153.338319063186646,0.00345,0.00013,0.00039,0.00219,0.00021,0.00134,0.00772
1403637153.388319015502930,0.00233,0.00013,0.00009,0.00228,0.00014,0.00119,0.00615
1403637153.438318967819214,0.00211,0.00012,0.00007,0.00249,0.00003,0.00108,0.00590
1403637153.488318920135498,0.00211,0.00011,0.00034,0.00245,0.00009,0.00106,0.00617
1403637153.538319110870361,0.00207,0.00013,0.00038,0.00225,0.00148,0.00126,0.00756
1403637153.588319063186646,0.00210,0.00013,0.00001,0.00247,0.00000,0.00110,0.00581
1403637153.638319015502930,0.00201,0.00042,0.00001,0.00252,0.00025,0.00110,0.00632
1403637153.688318967819214,0.00289,0.00014,0.00014,0.00247,0.00019,0.00120,0.00701
1403637153.738318920135498,0.00213,0.00013,0.00001,0.00241,0.00044,0.00121,0.00633
1403637153.788319110870361,0.00275,0.00013,0.00030,0.00217,0.00093,0.00117,0.00745
1403637153.838319063186646,0.00227,0.00012,0.00012,0.00219,0.00004,0.00122,0.00596
1403637153.888319015502930,0.00230,0.00014,0.00228,0.00195,0.00112,0.00129,0.00908
1403637153.938318967819214,0.00225,0.00014,0.00002,0.00223,0.00021,0.00128,0.00613
1403637153.988318920135498,0.00237,0.00014,0.00003,0.00226,0.00000,0.00113,0.00593
1403637154.038319110870361,0.00216,0.00013,0.00009,0.00205,0.00012,0.00113,0.00568
1403637154.088319063186646,0.00211,0.00013,0.00001,0.00216,0.00058,0.00115,0.00613
1403637154.138319015502930,0.00226,0.00015,0.00026,0.00215,0.00066,0.00118,0.00666
1403637154.188318967819214,0.00224,0.00013,0.00006,0.00195,0.00000,0.00121,0.00559
1403637154.238318920135498,0.00212,0.00013,0.00009,0.00178,0.00023,0.00113,0.00548
1403637154.288319110870361,0.00220,0.00013,0.00009,0.00183,0.00017,0.00112,0.00554
1403637154.338319063186646,0.00248,0.00012,0.00012,0.00181,0.00433,0.00111,0.00997
1403637154.388319015502930,0.00370,0.00014,0.00035,0.00244,0.00073,0.00117,0.00852
1403637154.438318967819214,0.00250,0.00012,0.00004,0.00270,0.00069,0.00117,0.00723
1403637154.488318920135498,0.00223,0.00012,0.00187,0.00237,0.00071,0.00112,0.00842
1403637154.538319110870361,0.00255,0.00013,0.00005,0.00236,0.00013,0.00109,0.00631
1403637154.588319063186646,0.00233,0.00015,0.00019,0.00205,0.00008,0.00115,0.00596
1403637154.638319015502930,0.00222,0.00012,0.00015,0.00198,0.00086,0.00111,0.00644
1403637154.688318967819214,0.00209,0.00013,0.00012,0.00221,0.00005,0.00111,0.00570
1403637154.738318920135498,0.00228,0.00013,0.00010,0.00166,0.00012,0.00108,0.00539
1403637154.788319110870361,0.00213,0.00013,0.00012,0.00170,0.00011,0.00210,0.00630
1403637154.838319063186646,0.00341,0.00012,0.00015,0.00144,0.00088,0.00113,0.00714
1403637154.888319015502930,0.00253,0.00012,0.00044,0.00130,0.00047,0.00157,0.00643
1403637154.938318967819214,0.00299,0.00012,0.00022,0.00125,0.00157,0.00110,0.00725
1403637154.988318920135498,0.00260,0.00012,0.00015,0.00122,0.00073,0.00149,0.00631
1403637155.038319110870361,0.00294,0.00012,0.00013,0.00122,0.00033,0.00109,0.00582
1403637155.088319063186646,0.00257,0.00011,0.00032,0.00100,0.00198,0.00163,0.00761
1403637155.138319015502930,0.00275,0.00011,0.00014,0.00103,0.00018,0.00107,0.00528
1403637155.188318967819214,0.00303,0.00012,0.00006,0.00075,0.00010,0.00150,0.00554
1403637155.238318920135498,0.00300,0.00011,0.00057,0.00071,0.00013,0.00114,0.00567
1403637155.288319110870361,0.00247,0.00011,0.00005,0.00068,0.00012,0.00170,0.00513
1403637155.338319063186646,0.00279,0.00011,0.00024,0.00053,0.00012,0.00112,0.00492
1403637155.388319015502930,0.00261,0.00011,0.00023,0.00054,0.00189,0.00151,0.00688
1403637155.438318967819214,0.00275,0.00010,0.00008,0.00061,0.00035,0.00106,0.00496
1403637155.488318920135498,0.00289,0.00012,0.00005,0.00076,0.00017,0.00148,0.00546
1403637155.538319110870361,0.00320,0.00012,0.00013,0.00061,0.00065,0.00112,0.00583
1403637155.588319063186646,0.00259,0.00011,0.00004,0.00055,0.00019,0.00149,0.00497
1403637155.638319015502930,0.00370,0.00011,0.00005,0.00054,0.00000,0.00115,0.00557
1403637155.688318967819214,0.00261,0.00010,0.00012,0.00053,0.00032,0.00152,0.00520
1403637155.738318920135498,0.00321,0.00010,0.00004,0.00052,0.00157,0.00118,0.00664
1403637155.788319110870361,0.00244,0.00011,0.00008,0.00062,0.00027,0.00136,0.00487
1403637155.838319063186646,0.00236,0.00010,0.00003,0.00049,0.00007,0.00120,0.00426
1403637155.888319015502930,0.00310,0.00010,0.00009,0.00039,0.00087,0.00176,0.00630
1403637155.938318967819214,0.00290,0.00010,0.00005,0.00032,0.00011,0.00117,0.00465
1403637155.988318920135498,0.00259,0.00011,0.00028,0.00025,0.00346,0.00175,0.00844
1403637156.038319110870361,0.00288,0.00011,0.00005,0.00061,0.00135,0.00112,0.00611
1403637156.088319063186646,0.00249,0.00010,0.00034,0.00047,0.00014,0.00167,0.00522
1403637156.138319015502930,0.00364,0.00015,0.00012,0.00030,0.00186,0.00118,0.00726
1403637156.188318967819214,0.00285,0.00013,0.00025,0.00036,0.00643,0.00171,0.01172
1403637156.238318920135498,0.00303,0.00012,0.00006,0.00111,0.00008,0.00111,0.00551
1403637156.288319110870361,0.00260,0.00011,0.00004,0.00081,0.00085,0.00162,0.00603
1403637156.338319063186646,0.00312,0.00010,0.00026,0.00063,0.00137,0.00115,0.00663
1403637156.388319015502930,0.00289,0.00011,0.00032,0.00052,0.00004,0.00172,0.00561
1403637156.438318967819214,0.00297,0.00010,0.00023,0.00035,0.00002,0.00122,0.00490
1403637156.488318920135498,0.00254,0.00010,0.00044,0.00022,0.00003,0.00167,0.00501
1403637156.538319110870361,0.00274,0.00011,0.00049,0.00012,0.00014,0.00113,0.00473
1403637156.588319063186646,0.00322,0.00010,0.00021,0.00011,0.00003,0.00172,0.00538
1403637156.638319015502930,0.00305,0.00009,0.00063,0.00008,0.00065,0.00122,0.00573
1403637156.688318967819214,0.00231,0.00009,0.00004,0.00008,0.00205,0.00170,0.00627
1403637156.738318920135498,0.00270,0.00009,0.00034,0.00011,0.00080,0.00113,0.00518
1403637156.788319110870361,0.00255,0.00010,0.00016,0.00009,0.00056,0.00172,0.00518
1403637156.838319063186646,0.00259,0.00009,0.00006,0.00009,0.00025,0.00112,0.00420
1403637156.888319015502930,0.00267,0.00013,0.00028,0.00006,0.00073,0.00170,0.00557
1403637156.938318967819214,0.00286,0.00009,0.00035,0.00006,0.00167,0.00115,0.00619
1403637156.988318920135498,0.00249,0.00011,0.00001,0.00010,0.00044,0.00173,0.00488
1403637157.038319110870361,0.00260,0.00009,0.00006,0.00011,0.00001,0.00113,0.00401
1403637157.088319063186646,0.00235,0.00009,0.00002,0.00007,0.00082,0.00170,0.00506
1403637157.138319015502930,0.00249,0.00009,0.00005,0.00010,0.00528,0.00118,0.00920
1403637157.188318967819214,0.00290,0.00011,0.00004,0.00042,0.00003,0.00167,0.00518
1403637157.238318920135498,0.00267,0.00010,0.00007,0.00027,0.00123,0.00110,0.00545
1403637157.288319110870361,0.00289,0.00011,0.00005,0.00033,0.00317,0.00165,0.00820
1403637157.338319063186646,0.00282,0.00011,0.00012,0.00026,0.00047,0.00139,0.00518
1403637157.388319015502930,0.00289,0.00011,0.00011,0.00029,0.00132,0.00177,0.00648
1403637157.438318967819214,0.00271,0.00011,0.00027,0.00016,0.00039,0.00113,0.00477
1403637157.488318920135498,0.00235,0.00010,0.00006,0.00017,0.00077,0.00169,0.00514
1403637157.538319110870361,0.00257,0.00010,0.00024,0.00009,0.00119,0.00112,0.00531
1403637157.588319063186646,0.00324,0.00011,0.00001,0.00013,0.00009,0.00183,0.00541
1403637157.638319015502930,0.00270,0.00012,0.00004,0.00009,0.00003,0.00114,0.00411
1403637157.688318967819214,0.00234,0.00009,0.00010,0.00005,0.00020,0.00169,0.00447
1403637157.738318920135498,0.00326,0.00010,0.00017,0.00004,0.00081,0.00117,0.00555
1403637157.788319110870361,0.00282,0.00012,0.00010,0.00004,0.00008,0.00186,0.00503
1403637157.838319063186646,0.00287,0.00010,0.00004,0.00005,0.00075,0.00126,0.00507
1403637157.888319015502930,0.00238,0.00009,0.00001,0.00004,0.00071,0.00178,0.00502
1403637157.938318967819214,0.00275,0.00009,0.00007,0.00004,0.00143,0.00122,0.00560
1403637157.988318920135498,0.00239,0.00010,0.00012,0.00004,0.00087,0.00186,0.00539
1403637158.038319110870361,0.00277,0.00011,0.00009,0.00010,0.00161,0.00124,0.00591
1403637158.088319063186646,0.00235,0.00009,0.00002,0.00008,0.00152,0.00171,0.00578
1403637158.138319015502930,0.00376,0.00011,0.00006,0.00017,0.00526,0.00112,0.01049
1403637158.188318967819214,0.00321,0.00016,0.00043,0.00094,0.00032,0.00177,0.00681
1403637158.238318920135498,0.00261,0.00011,0.00035,0.00098,0.00078,0.00126,0.00609
1403637158.288319110870361,0.00257,0.00012,0.00032,0.00106,0.00431,0.00178,0.01018
1403637158.338319063186646,0.00277,0.00012,0.00001,0.00146,0.00286,0.00105,0.00827
1403637158.388319015502930,0.00305,0.00013,0.00025,0.00164,0.00038,0.00174,0.00719
1403637158.438318967819214,0.00293,0.00012,0.00051,0.00155,0.00321,0.00126,0.00958
1403637158.488318920135498,0.00241,0.00014,0.00135,0.00158,0.00178,0.00107,0.00832
1403637158.538319110870361,0.00249,0.00014,0.00007,0.00167,0.00290,0.00108,0.00835
1403637158.588319063186646,0.00216,0.00014,0.00028,0.00176,0.00076,0.00110,0.00620
1403637158.638319015502930,0.00337,0.00012,0.00306,0.00161,0.00431,0.00126,0.01373
1403637158.688318967819214,0.00208,0.00013,0.00149,0.00191,0.00258,0.00118,0.00937
1403637158.738318920135498,0.00196,0.00013,0.00022,0.00139,0.00000,0.00126,0.00496
1403637158.788319110870361,0.00309,0.00013,0.00062,0.00100,0.00013,0.00114,0.00613
1403637158.838319063186646,0.00216,0.00012,0.00033,0.00095,0.00005,0.00118,0.00478
1403637158.888319015502930,0.00215,0.00011,0.00013,0.00078,0.00008,0.00107,0.00432
1403637158.938318967819214,0.00208,0.00011,0.00010,0.00078,0.00143,0.00115,0.00566
1403637158.988318920135498,0.00214,0.00011,0.00012,0.00093,0.00046,0.00125,0.00500
1403637159.038319110870361,0.00247,0.00011,0.00010,0.00094,0.00044,0.00111,0.00516
1403637159.088319063186646,0.00205,0.00010,0.00030,0.00098,0.00156,0.00108,0.00608
1403637159.138319015502930,0.00213,0.00013,0.00004,0.00115,0.00001,0.00111,0.00457
1403637159.188318967819214,0.00276,0.00012,0.00007,0.00098,0.00394,0.00127,0.00914
1403637159.238318920135498,0.00213,0.00011,0.00009,0.00144,0.00670,0.00128,0.01175
1403637159.288319110870361,0.00209,0.00012,0.00015,0.00198,0.00130,0.00102,0.00665
1403637159.338319063186646,0.00207,0.00013,0.00138,0.00144,0.00349,0.00112,0.00964
1403637159.388319015502930,0.00258,0.00014,0.00048,0.00166,0.00109,0.00118,0.00712
1403637159.438318967819214,0.00235,0.00015,0.00176,0.00156,0.00099,0.00101,0.00782
1403637159.488318920135498,0.00226,0.00012,0.00018,0.00172,0.00136,0.00104,0.00668
1403637159.538319110870361,0.00223,0.00012,0.00044,0.00198,0.00069,0.00112,0.00659
1403637159.588319063186646,0.00217,0.00013,0.00025,0.00205,0.00208,0.00112,0.00778
1403637159.638319015502930,0.00266,0.00013,0.00032,0.00234,0.00036,0.00106,0.00687
1403637159.688318967819214,0.00224,0.00012,0.00011,0.00216,0.00043,0.00109,0.00614
1403637159.738318920135498,0.00224,0.00013,0.00015,0.00183,0.00262,0.00127,0.00824
1403637159.788319110870361,0.00227,0.00014,0.00042,0.00234,0.00001,0.00122,0.00641
1403637159.838319063186646,0.00218,0.00012,0.00026,0.00181,0.00009,0.00116,0.00562
1403637159.888319015502930,0.00275,0.00011,0.00013,0.00196,0.00059,0.00108,0.00662
1403637159.938318967819214,0.00230,0.00010,0.00131,0.00119,0.00631,0.00116,0.01238
1403637159.988318920135498,0.00218,0.00012,0.00075,0.00176,0.00097,0.00116,0.00694
1403637160.038319110870361,0.00237,0.00012,0.00052,0.00152,0.00412,0.00112,0.00977
1403637160.088319063186646,0.00242,0.00012,0.00034,0.00194,0.00122,0.00099,0.00703
1403637160.138319015502930,0.00248,0.00013,0.00045,0.00101,0.00149,0.00103,0.00659
1403637160.188318967819214,0.00280,0.00013,0.00024,0.00055,0.00625,0.00102,0.01100
1403637160.238318920135498,0.00214,0.00012,0.00043,0.00049,0.00008,0.00109,0.00434
1403637160.288319110870361,0.00209,0.00012,0.00029,0.00013,0.00008,0.00115,0.00385
1403637160.338319063186646,0.00239,0.00010,0.00029,0.00003,0.00009,0.00106,0.00397
1403637160.388319015502930,0.00271,0.00010,0.00040,0.00001,0.00003,0.00120,0.00445
1403637160.438318967819214,0.00266,0.00010,0.00019,0.00000,0.00048,0.00116,0.00459
1403637160.488318920135498,0.00220,0.00009,0.00034,0.00000,0.00000,0.00112,0.00376
1403637160.538319110870361,0.00259,0.00010,0.00030,0.00000,0.00043,0.00115,0.00457
1403637160.588319063186646,0.00229,0.00009,0.00020,0.00000,0.00008,0.00115,0.00381
1403637160.638319015502930,0.00308,0.00010,0.00014,0.00000,0.00048,0.00118,0.00498
1403637160.688318967819214,0.00215,0.00009,0.00018,0.00000,0.00046,0.00115,0.00402
1403637160.738318920135498,0.00217,0.00009,0.00041,0.00000,0.00063,0.00112,0.00444
1403637160.788319110870361,0.00263,0.00009,0.00042,0.00000,0.00012,0.00116,0.00442
1403637160.838319063186646,0.00218,0.00009,0.00008,0.00000,0.00082,0.00116,0.00433
1403637160.888319015502930,0.00258,0.00009,0.00005,0.00000,0.00078,0.00123,0.00473
1403637160.938318967819214,0.00218,0.00009,0.00009,0.00000,0.00188,0.00126,0.00551
1403637160.988318920135498,0.00280,0.00009,0.00004,0.00006,0.00059,0.00128,0.00488
1403637161.038319110870361,0.00246,0.00010,0.00029,0.00007,0.00038,0.00125,0.00455
1403637161.088319063186646,0.00211,0.00009,0.00011,0.00008,0.00206,0.00115,0.00560
1403637161.138319015502930,0.00197,0.00011,0.00021,0.00015,0.00137,0.00114,0.00496
1403637161.188318967819214,0.00215,0.00009,0.00006,0.00019,0.00185,0.00123,0.00557
1403637161.238318920135498,0.00298,0.00011,0.00025,0.00021,0.00112,0.00120,0.00587
1403637161.288319110870361,0.00194,0.00011,0.00022,0.00026,0.00231,0.00110,0.00594
1403637161.338319063186646,0.00245,0.00011,0.00023,0.00059,0.00518,0.00109,0.00965
1403637161.388319015502930,0.00223,0.00011,0.00009,0.00117,0.00002,0.00110,0.00473
1403637161.438318967819214,0.00316,0.00014,0.00026,0.00129,0.00327,0.00117,0.00929
1403637161.488318920135498,0.00216,0.00013,0.00077,0.00146,0.00429,0.00106,0.00988
1403637161.538319110870361,0.00205,0.00012,0.00403,0.00202,0.00414,0.00109,0.01346
1403637161.588319063186646,0.00282,0.00013,0.00106,0.00281,0.00135,0.00120,0.00937
1403637161.638319015502930,0.00220,0.00013,0.00013,0.00295,0.00000,0.00107,0.00648
1403637161.688318967819214,0.00227,0.00013,0.00020,0.00227,0.00042,0.00104,0.00633
1403637161.738318920135498,0.00271,0.00012,0.00094,0.00169,0.00036,0.00107,0.00689
1403637161.788319110870361,0.00231,0.00013,0.00047,0.00160,0.00207,0.00103,0.00761
1403637161.838319063186646,0.00276,0.00013,0.00091,0.00097,0.00000,0.00109,0.00586
1403637161.888319015502930,0.00265,0.00011,0.00029,0.00048,0.00087,0.00104,0.00545
1403637161.938318967819214,0.00203,0.00011,0.00061,0.00021,0.00053,0.00104,0.00453
1403637161.988318920135498,0.00286,0.00010,0.00025,0.00014,0.00097,0.00112,0.00542
1403637162.038319110870361,0.00249,0.00010,0.00023,0.00015,0.00027,0.00115,0.00439
1403637162.088319063186646,0.00239,0.00010,0.00069,0.00016,0.00002,0.00110,0.00445
1403637162.138319015502930,0.00213,0.00010,0.00017,0.00015,0.00525,0.00120,0.00900
1403637162.188318967819214,0.00205,0.00011,0.00013,0.00064,0.00057,0.00117,0.00467
1403637162.238318920135498,0.00215,0.00011,0.00046,0.00067,0.00000,0.00113,0.00452
1403637162.288319110870361,0.00202,0.00010,0.00006,0.00055,0.00273,0.00115,0.00661
1403637162.338319063186646,0.00200,0.00012,0.00004,0.00062,0.00052,0.00108,0.00437
1403637162.388319015502930,0.00245,0.00011,0.00008,0.00031,0.00531,0.00118,0.00944
1403637162.438318967819214,0.00215,0.00012,0.00018,0.00057,0.00146,0.00103,0.00551
1403637162.488318920135498,0.00235,0.00011,0.00021,0.00041,0.00196,0.00102,0.00606
1403637162.538319110870361,0.00311,0.00011,0.00012,0.00041,0.00459,0.00110,0.00944
1403637162.588319063186646,0.00240,0.00011,0.00037,0.00097,0.00158,0.00112,0.00654
1403637162.638319015502930,0.00222,0.00012,0.00030,0.00115,0.00166,0.00108,0.00652
1403637162.688318967819214,0.00218,0.00011,0.00028,0.00139,0.00015,0.00109,0.00520
1403637162.738318920135498,0.00216,0.00011,0.00030,0.00117,0.00105,0.00108,0.00587
1403637162.788319110870361,0.00281,0.00011,0.00061,0.00083,0.00030,0.00119,0.00585
1403637162.838319063186646,0.00236,0.00012,0.00046,0.00061,0.00003,0.00111,0.00468
1403637162.888319015502930,0.00232,0.00011,0.00032,0.00037,0.00150,0.00108,0.00570
1403637162.938318967819214,0.00240,0.00012,0.00050,0.00023,0.00092,0.00118,0.00537
1403637162.988318920135498,0.00206,0.00013,0.00010,0.00017,0.00011,0.00113,0.00369
1403637163.038319110870361,0.00219,0.00010,0.00014,0.00005,0.00047,0.00114,0.00410
1403637163.088319063186646,0.00209,0.00011,0.00022,0.00007,0.00130,0.00123,0.00502
1403637163.138319015502930,0.00270,0.00009,0.00003,0.00006,0.00157,0.00115,0.00560
1403637163.188318967819214,0.00210,0.00011,0.00022,0.00002,0.00052,0.00115,0.00412
1403637163.238318920135498,0.00221,0.00010,0.00027,0.00002,0.00030,0.00116,0.00407
1403637163.288319110870361,0.00207,0.00009,0.00001,0.00004,0.00018,0.00116,0.00356
1403637163.338319063186646,0.00195,0.00009,0.00017,0.00004,0.00138,0.00119,0.00483
1403637163.388319015502930,0.00259,0.00009,0.00024,0.00004,0.00000,0.00127,0.00423
1403637163.438318967819214,0.00220,0.00010,0.00007,0.00002,0.00031,0.00122,0.00392
1403637163.488318920135498,0.00221,0.00009,0.00020,0.00004,0.00030,0.00111,0.00395
1403637163.538319110870361,0.00265,0.00010,0.00026,0.00004,0.00034,0.00117,0.00456
1403637163.588319063186646,0.00224,0.00009,0.00015,0.00004,0.00000,0.00117,0.00368
1403637163.638319015502930,0.00256,0.00010,0.00015,0.00005,0.00049,0.00116,0.00450
1403637163.688318967819214,0.00227,0.00009,0.00015,0.00004,0.00136,0.00124,0.00515
1403637163.738318920135498,0.00215,0.00009,0.00004,0.00006,0.00133,0.00113,0.00480
1403637163.788319110870361,0.00287,0.00010,0.00014,0.00006,0.00022,0.00120,0.00459
1403637163.838319063186646,0.00263,0.00010,0.00006,0.00008,0.00029,0.00119,0.00435
1403637163.888319015502930,0.00278,0.00009,0.00018,0.00006,0.00013,0.00118,0.00443
1403637163.938318967819214,0.00244,0.00010,0.00014,0.00006,0.00219,0.00123,0.00616
1403637163.988318920135498,0.00238,0.00009,0.00035,0.00012,0.00000,0.00119,0.00414
1403637164.038319110870361,0.00237,0.00010,0.00019,0.00011,0.00021,0.00123,0.00421
1403637164.088319063186646,0.00224,0.00011,0.00018,0.00014,0.00234,0.00120,0.00622
1403637164.138319015502930,0.00232,0.00010,0.00025,0.00021,0.00116,0.00122,0.00527
1403637164.188318967819214,0.00206,0.00012,0.00018,0.00029,0.00413,0.00120,0.00798
1403637164.238318920135498,0.00223,0.00012,0.00063,0.00075,0.00097,0.00114,0.00583
1403637164.288319110870361,0.00243,0.00011,0.00033,0.00089,0.00572,0.00109,0.01057
1403637164.338319063186646,0.00225,0.00012,0.00226,0.00140,0.00519,0.00103,0.01225
1403637164.388319015502930,0.00266,0.00016,0.00009,0.00196,0.00074,0.00109,0.00669
1403637164.438318967819214,0.00231,0.00014,0.00197,0.00178,0.00244,0.00106,0.00971
1403637164.488318920135498,0.00302,0.00013,0.00026,0.00189,0.00072,0.00111,0.00712
1403637164.538319110870361,0.00242,0.00015,0.00183,0.00173,0.00486,0.00106,0.01204
1403637164.588319063186646,0.00239,0.00012,0.00011,0.00251,0.00001,0.00104,0.00618
1403637164.638319015502930,0.00241,0.00014,0.00047,0.00257,0.00002,0.00113,0.00674
1403637164.688318967819214,0.00302,0.00013,0.00027,0.00244,0.00123,0.00113,0.00821
1403637164.738318920135498,0.00246,0.00012,0.00060,0.00199,0.00000,0.00113,0.00631
1403637164.788319110870361,0.00248,0.00013,0.00034,0.00195,0.00000,0.00114,0.00605
1403637164.838319063186646,0.00236,0.00013,0.00114,0.00158,0.00438,0.00131,0.01090
1403637164.888319015502930,0.00282,0.00013,0.00036,0.00152,0.00065,0.00116,0.00664
1403637164.938318967819214,0.00243,0.00012,0.00079,0.00112,0.00519,0.00103,0.01068
1403637164.988318920135498,0.00239,0.00013,0.00061,0.00189,0.00001,0.00105,0.00608
1403637165.038319110870361,0.00252,0.00014,0.00284,0.00167,0.00281,0.00104,0.01101
